param_k,param_lambda,param_rho_div,question_id,question_text,document_id,question,ground_truth,predicted_answer,num_docs,exact_match,contains_answer,f1_score,cosine_similarity,euclidean_distance,dot_product_similarity,manhattan_distance,bertscore_precision,bertscore_recall,bertscore_f1
40,0.5,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
40,0.65,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
40,0.65,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
40,0.7,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
40,0.7,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.5,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.5,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.65,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.65,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.7,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
80,0.7,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
20,0.5,0.8,463,Are elephants mammals?,"1171,1175,1176,1177,1178,1180,1182,1184,1186,1187,1188,1190,1192,1193,1195,1197,1202,1204,1210,1221,1224,1225,1231,1236,1237,1238,1260,1264,1265,1275,1276,1280,1281,1282,1298,1326",Are elephants mammals?,yes,Yes.,36,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.9,463,Are elephants mammals?,"1171,1175,1176,1177,1178,1180,1182,1184,1186,1187,1188,1190,1192,1193,1195,1197,1202,1204,1210,1221,1224,1225,1231,1236,1237,1238,1260,1264,1265,1275,1276,1280,1281,1282,1298,1326",Are elephants mammals?,yes,Yes.,36,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.65,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.7,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.7,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.5,0.8,463,Are elephants mammals?,"1177,1186,1236,1260",Are elephants mammals?,yes,Yes.,4,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.5,0.9,463,Are elephants mammals?,"1177,1186,1236,1260",Are elephants mammals?,yes,Yes.,4,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.65,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.65,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.7,0.8,463,Are elephants mammals?,1250,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.7,0.9,463,Are elephants mammals?,1250,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.5,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.5,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.65,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.65,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.7,0.8,463,Are elephants mammals?,1250,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.7,0.9,463,Are elephants mammals?,1250,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.5,0.8,1688,Was Wilson an automobile enthusiast?,"1407,2211,2232,2238",Was Wilson an automobile enthusiast?,yes,No,4,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.5,0.9,1688,Was Wilson an automobile enthusiast?,"1407,2211,2232,2238",Was Wilson an automobile enthusiast?,yes,No,4,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.65,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.65,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.7,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.7,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.5,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.5,0.9,1688,Was Wilson an automobile enthusiast?,"2232,2238",Was Wilson an automobile enthusiast?,yes,No,2,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.65,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.65,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.7,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
40,0.7,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.5,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.5,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.65,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.65,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.7,0.8,1688,Was Wilson an automobile enthusiast?,1498,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.7,0.9,1688,Was Wilson an automobile enthusiast?,1498,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.5,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,"152,180,181,403",Was Fillmore one of the founders of the University of Buffalo?,yes,Yes.,4,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,"152,180,181,403",Was Fillmore one of the founders of the University of Buffalo?,yes,Yes.,4,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.65,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.7,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.7,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.5,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.5,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.65,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.65,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.7,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
40,0.7,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.5,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.5,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.65,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.65,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.7,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
80,0.7,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
20,0.5,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,"952,953,967,969,971,975,979,981,984,993,1016",Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,11,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,"952,953,967,969,971,975,979,981,984,993,1016",Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,11,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.7,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.7,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.5,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.5,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.65,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.65,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.7,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.7,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.5,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.5,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.65,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.65,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.7,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,2695,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
80,0.7,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,2695,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
20,0.5,0.8,158,Can beetles be found in polar regions?,"2400,2642",Can beetles be found in polar regions?,No,No,2,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.5,0.9,158,Can beetles be found in polar regions?,"2400,2642",Can beetles be found in polar regions?,No,No,2,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.65,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.65,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.7,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.7,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.5,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.5,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.65,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.65,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.7,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.7,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.5,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.5,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.65,0.8,158,Can beetles be found in polar regions?,1015,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.65,0.9,158,Can beetles be found in polar regions?,1015,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.7,0.8,158,Can beetles be found in polar regions?,1015,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.7,0.9,158,Can beetles be found in polar regions?,1015,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.5,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,"2493,2494",Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,2,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,"2493,2494",Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,2,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.7,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
