param_rho_vec,param_lambda,param_rho_div,question_id,question_text,document_id,question,ground_truth,predicted_answer,num_docs,exact_match,contains_answer,f1_score,cosine_similarity,euclidean_distance,dot_product_similarity,manhattan_distance,bertscore_precision,bertscore_recall,bertscore_f1
0.05,0.5,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.5,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.65,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.65,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.5,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.8,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.9,475,Is an Asian elephant smaller than an African elephant?,1198,Is an Asian elephant smaller than an African elephant?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.02,0.5,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.02,0.65,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.02,0.65,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.02,0.72,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.02,0.72,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.5,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.5,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.65,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.65,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.72,0.8,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
0.05,0.72,0.9,1039,What sort of cats are solitary?,2458,What sort of cats are solitary?,Leopards,Leopards.,1,True,True,1.0,0.9335916177351065,0.3644403442674661,0.9335916177351065,8.184648258266314,0.8978112936019897,0.9719324111938477,0.9334026575088501
